,LATITUD,LONGITUD
10,-100.2784164,-100.2784164
11,-100.2844369,-100.2844369
12,-100.2844372,-100.2844372
13,-100.2844364,-100.2844364
14,-100.2844364,-100.2844364
15,-100.2844364,-100.2844364
16,-102.3176033,-102.3176033
17,-102.3176033,-102.3176033
18,-102.3176033,-102.3176033
19,-102.3176033,-102.3176033
20,-102.3176033,-102.3176033
21,-102.3176033,-102.3176033
22,-102.3176033,-102.3176033
23,-102.3176033,-102.3176033
24,-102.3176033,-102.3176033
25,-102.3176033,-102.3176033
26,-102.3176033,-102.3176033
27,-102.3176033,-102.3176033
28,-102.3176033,-102.3176033
29,-102.3176033,-102.3176033
30,-102.3175446,-102.3175446
31,-102.3175373,-102.3175373
32,-102.31754,-102.31754
33,-102.3175414,-102.3175414
34,-102.3175414,-102.3175414
35,-102.3175414,-102.3175414
36,-102.3175414,-102.3175414
37,-102.3175414,-102.3175414
38,-102.3175414,-102.3175414
39,-102.317542,-102.317542
40,-102.317542,-102.317542
41,-102.3175426,-102.3175426
42,-102.3175426,-102.3175426
43,-102.3175426,-102.3175426
44,-102.3175426,-102.3175426
45,-102.3175426,-102.3175426
46,-102.3175426,-102.3175426
47,-102.3175426,-102.3175426
48,-102.3175518,-102.3175518
49,-102.3175518,-102.3175518
50,-102.3175518,-102.3175518
51,-102.3175518,-102.3175518
52,-102.3175448,-102.3175448
53,-102.3175448,-102.3175448
54,-102.3175448,-102.3175448
55,-102.3175448,-102.3175448
56,-102.3175448,-102.3175448
57,-102.3175448,-102.3175448
58,-102.3175448,-102.3175448
59,-102.3175448,-102.3175448
60,-102.3175448,-102.3175448
61,-102.3175448,-102.3175448
62,-102.3175448,-102.3175448
63,-102.3175448,-102.3175448
64,-102.3175448,-102.3175448
65,-102.3175448,-102.3175448
66,-102.3175448,-102.3175448
67,-102.3175448,-102.3175448
68,-102.3175448,-102.3175448
69,-102.3175448,-102.3175448
70,-102.3175448,-102.3175448
71,-102.3175448,-102.3175448
72,-102.3175448,-102.3175448
73,-102.3175448,-102.3175448
74,-102.3175448,-102.3175448
75,-102.3175448,-102.3175448
76,-102.3175448,-102.3175448
77,-102.3175448,-102.3175448
78,-102.3175448,-102.3175448
83,-102.3175448,-102.3175448
84,-102.3175448,-102.3175448
85,-102.3175448,-102.3175448
86,-102.3175448,-102.3175448
87,-102.3175448,-102.3175448
88,-102.3175448,-102.3175448
89,-102.3175448,-102.3175448
90,-102.3175448,-102.3175448
91,-102.3175448,-102.3175448
92,-102.3175448,-102.3175448
93,-102.3444962,-102.3444962
94,-102.3444962,-102.3444962
95,-102.3444962,-102.3444962
96,-102.3444962,-102.3444962
97,-102.3444962,-102.3444962
98,-102.3175448,-102.3175448
99,-102.3444962,-102.3444962
100,-102.3175448,-102.3175448
101,-102.3175448,-102.3175448
102,-102.3175448,-102.3175448
103,-102.3175448,-102.3175448
104,-102.3175448,-102.3175448
105,-102.3175448,-102.3175448
106,-102.3175448,-102.3175448
107,-102.3175443,-102.3175443
108,-102.3175443,-102.3175443
109,-102.3175443,-102.3175443
110,-102.3175464,-102.3175464
111,-102.3175464,-102.3175464
112,-102.3175464,-102.3175464
113,-102.3175464,-102.3175464
114,-102.3175464,-102.3175464
115,-102.3175464,-102.3175464
116,-102.3175464,-102.3175464
117,-102.3175464,-102.3175464
118,-102.3175464,-102.3175464
119,-102.3175464,-102.3175464
120,-102.3175464,-102.3175464
123,-100.685314,-100.685314
124,-100.685314,-100.685314
125,-100.685314,-100.685314
126,-100.685314,-100.685314
127,-100.685314,-100.685314
128,-100.685314,-100.685314
129,-100.685314,-100.685314
130,-100.685314,-100.685314
131,-100.685314,-100.685314
132,-100.685314,-100.685314
133,-100.685314,-100.685314
134,-100.685314,-100.685314
135,-100.685314,-100.685314
136,-100.4398396,-100.4398396
137,-100.4398396,-100.4398396
138,-100.4398396,-100.4398396
139,-100.4398396,-100.4398396
140,-100.4398396,-100.4398396
141,-100.4398396,-100.4398396
142,-100.685314,-100.685314
143,-100.685314,-100.685314
144,-100.4398396,-100.4398396
145,-100.685314,-100.685314
146,-100.685314,-100.685314
147,-100.685314,-100.685314
148,-100.685314,-100.685314
149,-100.685314,-100.685314
150,-100.685314,-100.685314
151,-100.4396335,-100.4396335
152,-100.4396838,-100.4396838
153,-100.4396391,-100.4396391
154,-100.4396391,-100.4396391
155,-100.4396391,-100.4396391
156,-100.4396391,-100.4396391
157,-100.4396391,-100.4396391
158,-100.4396391,-100.4396391
159,-100.4396391,-100.4396391
160,-102.3445077,-102.3445077
161,-102.3445077,-102.3445077
162,-102.3445077,-102.3445077
163,-102.3445077,-102.3445077
164,-102.3445077,-102.3445077
165,-102.3445077,-102.3445077
166,-102.3445077,-102.3445077
167,-102.3445077,-102.3445077
168,-100.4397292,-100.4397292
169,-100.4397292,-100.4397292
170,-100.4397292,-100.4397292
171,-100.4397292,-100.4397292
172,-100.4397292,-100.4397292
173,-100.423211924611,-100.423211924611
174,-100.423211924611,-100.423211924611
175,-101.6412156,-101.6412156
176,-101.6412156,-101.6412156
177,-101.6412156,-101.6412156
178,-101.6412156,-101.6412156
179,-101.6412156,-101.6412156
180,-101.6412156,-101.6412156
181,-102.0125073,-102.0125073
182,-102.0125073,-102.0125073
183,-102.0125073,-102.0125073
184,-102.0125073,-102.0125073
185,-102.0125073,-102.0125073
186,-102.0125073,-102.0125073
187,-102.0124629,-102.0124629
188,-102.0124508,-102.0124508
189,-101.6404281,-101.6404281
190,-101.638165,-101.638165
191,-101.6368175,-101.6368175
192,-101.634404,-101.634404
193,-101.634404,-101.634404
194,-102.0124508,-102.0124508
195,-102.0124508,-102.0124508
196,-102.0124508,-102.0124508
197,-102.0124508,-102.0124508
198,-102.0124508,-102.0124508
199,-102.0124508,-102.0124508
200,-102.0124508,-102.0124508
201,-102.0124508,-102.0124508
202,-102.0124731,-102.0124731
203,-99.2232317,-99.2232317
204,-99.223225,-99.223225
205,-101.457879,-101.457879
206,-99.223225,-99.223225
207,-101.457879,-101.457879
208,-101.457879,-101.457879
209,-101.457879,-101.457879
210,-101.457879,-101.457879
211,-101.457879,-101.457879
212,-101.457879,-101.457879
213,-101.457879,-101.457879
214,-101.457879,-101.457879
215,-101.457879,-101.457879
216,-101.457879,-101.457879
217,-101.457879,-101.457879
218,-101.457879,-101.457879
219,-101.457879,-101.457879
220,-101.457879,-101.457879
221,-101.457879,-101.457879
222,-101.457879,-101.457879
223,-101.457879,-101.457879
224,-101.457879,-101.457879
225,-101.457879,-101.457879
226,-101.457879,-101.457879
227,-101.457879,-101.457879
228,-99.223225,-99.223225
229,-99.223225,-99.223225
230,-102.0124731,-102.0124731
231,-102.0124731,-102.0124731
232,-102.0124731,-102.0124731
233,-102.0124731,-102.0124731
234,-102.0124731,-102.0124731
235,-102.0124731,-102.0124731
238,-102.3727555,-102.3727555
239,-102.3727555,-102.3727555
240,-102.0124731,-102.0124731
241,-102.0124731,-102.0124731
242,-102.0124731,-102.0124731
243,-102.3727555,-102.3727555
244,-102.3727555,-102.3727555
245,-102.0124731,-102.0124731
246,-102.0124731,-102.0124731
247,-102.0124731,-102.0124731
248,-102.0124731,-102.0124731
249,-102.0124731,-102.0124731
250,-102.0124731,-102.0124731
251,-102.0124731,-102.0124731
252,-102.0124731,-102.0124731
253,-102.0124731,-102.0124731
254,-102.0124731,-102.0124731
255,-102.0124731,-102.0124731
256,-102.0124731,-102.0124731
257,-102.0124731,-102.0124731
258,-102.0124731,-102.0124731
259,-102.0124731,-102.0124731
260,-102.0124731,-102.0124731
261,-102.0124731,-102.0124731
262,-102.0124731,-102.0124731
263,-102.0124731,-102.0124731
264,-102.0124731,-102.0124731
265,-102.0124731,-102.0124731
266,-102.0124731,-102.0124731
267,-102.0124731,-102.0124731
268,-102.0124731,-102.0124731
269,-102.0124731,-102.0124731
270,-101.1503947,-101.1503947
271,-101.1503947,-101.1503947
272,-101.1503947,-101.1503947
273,-101.1503947,-101.1503947
274,-101.1503947,-101.1503947
275,-101.1503947,-101.1503947
280,-101.7314413,-101.7314413
281,-101.7314413,-101.7314413
282,-101.7314413,-101.7314413
283,-101.7314413,-101.7314413
284,-101.7314413,-101.7314413
285,-101.7314413,-101.7314413
286,-101.7314413,-101.7314413
287,-101.7314413,-101.7314413
288,-101.7314413,-101.7314413
289,-100.4397292,-100.4397292
290,-102.3445343,-102.3445343
291,-100.4397394,-100.4397394
292,-102.3445028,-102.3445028
293,-100.4397394,-100.4397394
294,-102.3445028,-102.3445028
295,-100.4397394,-100.4397394
296,-100.4397394,-100.4397394
297,-102.3445028,-102.3445028
298,-100.4397394,-100.4397394
299,-102.3445028,-102.3445028
300,-102.3445028,-102.3445028
301,-100.4397394,-100.4397394
302,-102.3444809,-102.3444809
303,-102.3444809,-102.3444809
304,-102.3444809,-102.3444809
305,-100.4397394,-100.4397394
306,-102.3444809,-102.3444809
307,-100.4397394,-100.4397394
308,-102.3444809,-102.3444809
309,-102.3444809,-102.3444809
310,-100.4397587,-100.4397587
311,-100.4397587,-100.4397587
312,-102.3444809,-102.3444809
313,-102.3444809,-102.3444809
314,-102.3444809,-102.3444809
315,-102.3444809,-102.3444809
316,-102.3444809,-102.3444809
317,-102.3444809,-102.3444809
318,-102.3444809,-102.3444809
319,-100.4397587,-100.4397587
320,-100.4397587,-100.4397587
321,-102.3444809,-102.3444809
322,-100.4397587,-100.4397587
323,-102.3444809,-102.3444809
324,-102.3444809,-102.3444809
325,-102.3444809,-102.3444809
326,-102.3444809,-102.3444809
327,-102.3444809,-102.3444809
328,-100.4397587,-100.4397587
329,-102.3444809,-102.3444809
330,-102.3444809,-102.3444809
331,-102.3444809,-102.3444809
332,-102.3444809,-102.3444809
333,-102.3444809,-102.3444809
334,-102.3444809,-102.3444809
335,-100.4397587,-100.4397587
336,-100.4397587,-100.4397587
337,-100.4397587,-100.4397587
338,-100.4397587,-100.4397587
339,-100.4397587,-100.4397587
340,-100.4397587,-100.4397587
341,-100.4397587,-100.4397587
342,-100.4397587,-100.4397587
343,-101.7314413,-101.7314413
344,-101.7314413,-101.7314413
345,-101.7314413,-101.7314413
346,-100.1993757,-100.1993757
347,-100.1993757,-100.1993757
348,-100.1993757,-100.1993757
349,-100.1993757,-100.1993757
350,-100.1993757,-100.1993757
351,-100.1993757,-100.1993757
352,-100.1993757,-100.1993757
353,-100.1993757,-100.1993757
354,-100.1993757,-100.1993757
355,-101.8650406,-101.8650406
356,-101.8650406,-101.8650406
359,-101.8650406,-101.8650406
361,-101.8650406,-101.8650406
363,-101.8650406,-101.8650406
364,-101.8650406,-101.8650406
365,-100.4559043,-100.4559043
366,-100.4559043,-100.4559043
367,-102.3444929,-102.3444929
368,-102.3444929,-102.3444929
369,-102.3444929,-102.3444929
370,-102.3444929,-102.3444929
371,-102.3444929,-102.3444929
372,-102.3444929,-102.3444929
373,-102.3444929,-102.3444929
374,-100.4397587,-100.4397587
375,-100.4397587,-100.4397587
376,-101.2141871,-101.2141871
377,-101.2141871,-101.2141871
378,-101.2141871,-101.2141871
379,-101.2141871,-101.2141871
380,-100.4559085,-100.4559085
381,-100.4559085,-100.4559085
382,-100.4559085,-100.4559085
383,-100.4559085,-100.4559085
384,-100.4559085,-100.4559085
385,-100.4559085,-100.4559085
386,-100.4559085,-100.4559085
387,-100.4559085,-100.4559085
388,-100.4559085,-100.4559085
389,-100.4559085,-100.4559085
390,-100.4559085,-100.4559085
391,-100.4559085,-100.4559085
392,-100.4559085,-100.4559085
393,-100.4559085,-100.4559085
394,-100.455906,-100.455906
395,-100.455906,-100.455906
396,-100.455906,-100.455906
397,-100.455906,-100.455906
398,-100.455906,-100.455906
399,-100.455906,-100.455906
400,-100.455906,-100.455906
401,-102.3444929,-102.3444929
402,-102.3444929,-102.3444929
403,-102.3444929,-102.3444929
404,-102.3444929,-102.3444929
405,-102.3444929,-102.3444929
406,-102.3444929,-102.3444929
407,-102.3444929,-102.3444929
408,-102.3444929,-102.3444929
409,-102.3444929,-102.3444929
410,-102.3444929,-102.3444929
411,-102.3444929,-102.3444929
412,-102.3444929,-102.3444929
413,-102.3444929,-102.3444929
414,-102.3444929,-102.3444929
415,-102.3444727,-102.3444727
416,-102.3444727,-102.3444727
417,-102.3444727,-102.3444727
418,-102.3444727,-102.3444727
419,-102.3444727,-102.3444727
420,-102.3444727,-102.3444727
421,-102.3444727,-102.3444727
422,-102.3444727,-102.3444727
423,-102.3444727,-102.3444727
424,-102.3444727,-102.3444727
425,-102.3444727,-102.3444727
426,-102.3444727,-102.3444727
427,-102.3444727,-102.3444727
428,-100.455906,-100.455906
429,-100.455906,-100.455906
430,-100.455906,-100.455906
431,-100.455906,-100.455906
432,-100.455906,-100.455906
433,-100.455906,-100.455906
434,-100.455906,-100.455906
435,-100.455906,-100.455906
442,-101.3471,-101.3471
443,-101.3471,-101.3471
444,-101.3471,-101.3471
445,-101.3471,-101.3471
446,-101.3471,-101.3471
447,-101.3471,-101.3471
448,-101.3471,-101.3471
449,-101.3471,-101.3471
450,-101.3471,-101.3471
451,-101.3471,-101.3471
452,-101.3471,-101.3471
453,-101.3471,-101.3471
454,-101.3471,-101.3471
455,-101.3471,-101.3471
456,-101.3471,-101.3471
457,-101.3471,-101.3471
458,-101.3471,-101.3471
459,-101.1860536,-101.1860536
460,-101.1860536,-101.1860536
461,-101.8046649,-101.8046649
462,-101.8046649,-101.8046649
463,-101.8046649,-101.8046649
464,-101.8046649,-101.8046649
465,-101.8046649,-101.8046649
466,-101.8046649,-101.8046649
467,-101.8046649,-101.8046649
468,-101.8046649,-101.8046649
469,-101.8046649,-101.8046649
470,-101.8046649,-101.8046649
471,-101.8046649,-101.8046649
472,-101.8046649,-101.8046649
473,-101.8046649,-101.8046649
474,-101.8046649,-101.8046649
475,-101.804583,-101.804583
476,-101.804583,-101.804583
477,-101.804583,-101.804583
478,-101.804583,-101.804583
479,-101.804583,-101.804583
480,-101.804583,-101.804583
481,-101.804583,-101.804583
482,-101.804583,-101.804583
483,-101.804583,-101.804583
484,-101.804583,-101.804583
485,-101.804583,-101.804583
486,-101.804583,-101.804583
487,-101.804583,-101.804583
488,-101.804583,-101.804583
489,-101.804583,-101.804583
490,-101.804583,-101.804583
491,-101.804583,-101.804583
495,-100.8972537,-100.8972537
500,-101.7072018,-101.7072018
501,-101.7072018,-101.7072018
502,-101.7072018,-101.7072018
503,-101.7072018,-101.7072018
504,-101.7072018,-101.7072018
505,-101.7072018,-101.7072018
506,-101.7072018,-101.7072018
507,-101.7072018,-101.7072018
508,-101.7071868,-101.7071868
509,-101.7071868,-101.7071868
510,-101.7071868,-101.7071868
511,-101.7071868,-101.7071868
512,-101.7071868,-101.7071868
513,-101.7071868,-101.7071868
514,-101.7071868,-101.7071868
515,-101.7071868,-101.7071868
516,-101.7071868,-101.7071868
517,-101.7071868,-101.7071868
518,-100.1473425,-100.1473425
519,-100.3384933,-100.3384933
520,-100.3384933,-100.3384933
521,-100.3384933,-100.3384933
522,-100.3384933,-100.3384933
523,-100.3384933,-100.3384933
524,-100.3384933,-100.3384933
525,-100.3384969,-100.3384969
526,-100.3384969,-100.3384969
527,-100.3384969,-100.3384969
528,-100.3384969,-100.3384969
529,-100.3384969,-100.3384969
530,-100.3384969,-100.3384969
531,-100.3384969,-100.3384969
532,-100.3384969,-100.3384969
533,-100.3384987,-100.3384987
534,-100.3384987,-100.3384987
535,-100.3384987,-100.3384987
536,-100.3384987,-100.3384987
537,-100.3384987,-100.3384987
538,-100.3384987,-100.3384987
539,-101.457879,-101.457879
540,-101.457879,-101.457879
541,-99.223225,-99.223225
542,-101.457879,-101.457879
543,-101.457879,-101.457879
544,-101.457879,-101.457879
545,-101.457879,-101.457879
546,-101.457879,-101.457879
547,-101.457879,-101.457879
548,-99.223225,-99.223225
549,-99.223225,-99.223225
550,-99.223225,-99.223225
551,-99.2232299,-99.2232299
552,-99.2232299,-99.2232299
553,-99.2232299,-99.2232299
554,-99.2232299,-99.2232299
555,-99.2232299,-99.2232299
556,-99.2232299,-99.2232299
557,-99.2232299,-99.2232299
560,-99.2232299,-99.2232299
563,-99.2232299,-99.2232299
564,-99.2232299,-99.2232299
565,-99.2232299,-99.2232299
566,-101.3471,-101.3471
567,-101.3471,-101.3471
568,-101.3471,-101.3471
569,-101.6333794,-101.6333794
570,-101.6333794,-101.6333794
571,-101.6333794,-101.6333794
572,-101.6333794,-101.6333794
573,-101.6333794,-101.6333794
574,-101.6333794,-101.6333794
575,-101.3471,-101.3471
582,-101.1802528,-101.1802528
583,-101.1802528,-101.1802528
586,-101.1802528,-101.1802528
587,-101.1802528,-101.1802528
588,-101.1802528,-101.1802528
589,-101.1802528,-101.1802528
592,-101.2057002,-101.2057002
593,-101.2057002,-101.2057002
594,-101.2057002,-101.2057002
595,-101.2057002,-101.2057002
596,-101.2057002,-101.2057002
597,-101.2057002,-101.2057002
598,-100.3384987,-100.3384987
599,-100.3384987,-100.3384987
600,-100.3384987,-100.3384987
601,-100.3384987,-100.3384987
602,-100.3384987,-100.3384987
603,-100.3384987,-100.3384987
604,-100.3384987,-100.3384987
605,-100.3384987,-100.3384987
606,-100.3384987,-100.3384987
607,-100.3384987,-100.3384987
608,-100.3384987,-100.3384987
609,-100.3384987,-100.3384987
610,-100.3384987,-100.3384987
611,-100.3384987,-100.3384987
612,-100.3384987,-100.3384987
613,-100.3384987,-100.3384987
614,-100.3384987,-100.3384987
615,-100.3384987,-100.3384987
616,-100.3384987,-100.3384987
617,-100.3384987,-100.3384987
618,-100.3384987,-100.3384987
619,-100.3384987,-100.3384987
620,-100.3384987,-100.3384987
621,-100.3384987,-100.3384987
622,-100.3384987,-100.3384987
623,-100.3384987,-100.3384987
624,-100.3384987,-100.3384987
625,-100.3384987,-100.3384987
626,-99.2232299,-99.2232299
627,-99.2232299,-99.2232299
628,-99.2232299,-99.2232299
629,-99.2232299,-99.2232299
630,-99.2232299,-99.2232299
631,-99.2232299,-99.2232299
637,-98.2144162455657,-98.2144162455657
638,-98.2144162455657,-98.2144162455657
646,-98.2143165953484,-98.2143165953484
651,-98.2143165953484,-98.2143165953484
654,-98.2143165953484,-98.2143165953484
655,-98.2143173431947,-98.2143173431947
658,-98.2143173431947,-98.2143173431947
659,-100.4384228,-100.4384228
660,-100.4384228,-100.4384228
661,-100.4384228,-100.4384228
662,-100.744099,-100.744099
663,-100.744099,-100.744099
664,-101.198625536388,-101.198625536388
665,-101.198625536388,-101.198625536388
666,-101.198625536388,-101.198625536388
667,-101.198625536388,-101.198625536388
668,-101.198625536388,-101.198625536388
669,-101.198625536388,-101.198625536388
674,-101.1768386,-101.1768386
675,-101.1768386,-101.1768386
676,-101.1768386,-101.1768386
677,-101.1768386,-101.1768386
678,-101.1768386,-101.1768386
679,-101.1768386,-101.1768386
680,-101.198625536388,-101.198625536388
681,-101.198625536388,-101.198625536388
682,-101.198625536388,-101.198625536388
683,-101.198625536388,-101.198625536388
684,-101.198625536388,-101.198625536388
685,-101.198625536388,-101.198625536388
686,-101.198625536388,-101.198625536388
687,-101.198625536388,-101.198625536388
688,-101.198625536388,-101.198625536388
689,-100.3384987,-100.3384987
690,-100.3384987,-100.3384987
691,-100.3384987,-100.3384987
692,-100.3384987,-100.3384987
693,-100.3384987,-100.3384987
694,-100.3384987,-100.3384987
695,-100.3384987,-100.3384987
696,-100.3384987,-100.3384987
697,-100.3384987,-100.3384987
698,-100.3384987,-100.3384987
699,-100.3384987,-100.3384987
700,-100.3384987,-100.3384987
701,-100.3384987,-100.3384987
702,-100.3384987,-100.3384987
703,-100.3384987,-100.3384987
704,-100.3384987,-100.3384987
705,-100.3384987,-100.3384987
706,-100.3384987,-100.3384987
707,-100.3384987,-100.3384987
708,-100.3384987,-100.3384987
709,-100.3384987,-100.3384987
710,-100.3384987,-100.3384987
711,-100.3384987,-100.3384987
712,-100.3384987,-100.3384987
713,-100.3384987,-100.3384987
714,-100.3384987,-100.3384987
715,-100.3384987,-100.3384987
716,-100.3384987,-100.3384987
717,-100.7459986,-100.7459986
718,-100.7459986,-100.7459986
723,-100.7459986,-100.7459986
724,-100.7459986,-100.7459986
725,-100.7459986,-100.7459986
726,-100.7459986,-100.7459986
727,-100.7459986,-100.7459986
728,-100.7459986,-100.7459986
729,-100.7459986,-100.7459986
730,-100.7459986,-100.7459986
731,-100.7459986,-100.7459986
732,-100.7459986,-100.7459986
737,-98.216635,-98.216635
738,-98.216635,-98.216635
739,-98.216635,-98.216635
740,-98.216635,-98.216635
741,-98.216635,-98.216635
742,-98.216635,-98.216635
743,-98.216635,-98.216635
746,-101.7080476,-101.7080476
747,-101.7080476,-101.7080476
748,-101.7080476,-101.7080476
749,-100.3384987,-100.3384987
750,-100.3384987,-100.3384987
751,-100.3384987,-100.3384987
754,-100.3384987,-100.3384987
755,-101.2429289,-101.2429289
756,-101.2429289,-101.2429289
757,-100.4504648,-100.4504648
758,-100.4504648,-100.4504648
759,-100.4504648,-100.4504648
760,-100.4504648,-100.4504648
761,-100.4504648,-100.4504648
762,-100.4504648,-100.4504648
763,-100.4504648,-100.4504648
776,-100.7440097,-100.7440097
777,-100.7440097,-100.7440097
782,-101.7080476,-101.7080476
783,-101.7080476,-101.7080476
784,-101.7080476,-101.7080476
785,-101.7080476,-101.7080476
786,-101.7080476,-101.7080476
787,-100.4339609,-100.4339609
788,-100.4339609,-100.4339609
789,-100.4339609,-100.4339609
790,-100.4339609,-100.4339609
793,-102.063635,-102.063635
794,-102.063635,-102.063635
795,-102.063635,-102.063635
796,-102.063635,-102.063635
797,-102.063635,-102.063635
798,-102.063635,-102.063635
799,-102.063635,-102.063635
800,-98.194786,-98.194786
801,-98.194786,-98.194786
802,-102.063635,-102.063635
803,-102.063635,-102.063635
808,-102.0636384,-102.0636384
809,-102.0636384,-102.0636384
810,-102.0636384,-102.0636384
811,-102.0636384,-102.0636384
812,-102.0636384,-102.0636384
813,-102.0636384,-102.0636384
824,-102.0636384,-102.0636384
825,-102.0636384,-102.0636384
826,-102.0636384,-102.0636384
827,-102.0636384,-102.0636384
828,-102.0636384,-102.0636384
829,-102.0636384,-102.0636384
830,-102.0636384,-102.0636384
831,-102.0636384,-102.0636384
832,-102.0636143,-102.0636143
833,-102.0636143,-102.0636143
834,-102.0636143,-102.0636143
835,-102.0636143,-102.0636143
836,-102.0636143,-102.0636143
837,-102.0636143,-102.0636143
838,-102.0636143,-102.0636143
839,-102.0636143,-102.0636143
840,-102.0636143,-102.0636143
841,-102.0636143,-102.0636143
842,-102.0636143,-102.0636143
845,-101.4578808,-101.4578808
846,-101.457879,-101.457879
847,-101.457879,-101.457879
848,-101.457879,-101.457879
849,-101.457879,-101.457879
850,-101.457879,-101.457879
851,-101.158223,-101.158223
852,-101.158223,-101.158223
853,-101.158223,-101.158223
854,-101.158223,-101.158223
855,-101.158223,-101.158223
856,-101.158223,-101.158223
857,-101.158223,-101.158223
858,-101.158223,-101.158223
859,-101.158223,-101.158223
860,-101.158223,-101.158223
861,-101.158223,-101.158223
862,-101.158223,-101.158223
863,-101.158223,-101.158223
864,-101.158223,-101.158223
865,-101.158223,-101.158223
866,-101.158223,-101.158223
867,-101.158223,-101.158223
868,-101.1582279,-101.1582279
869,-101.1582279,-101.1582279
870,-101.1582279,-101.1582279
871,-101.1582279,-101.1582279
872,-101.1582279,-101.1582279
873,-101.1582279,-101.1582279
874,-101.1582279,-101.1582279
875,-101.1582279,-101.1582279
876,-101.1582279,-101.1582279
877,-101.1582279,-101.1582279
878,-101.1582279,-101.1582279
879,-101.1582279,-101.1582279
880,-101.1582279,-101.1582279
881,-101.1582279,-101.1582279
882,-101.1582279,-101.1582279
883,-101.1582279,-101.1582279
884,-101.1582279,-101.1582279
885,-101.1582279,-101.1582279
886,-101.1582279,-101.1582279
887,-101.1582279,-101.1582279
888,-101.1582279,-101.1582279
889,-101.1582279,-101.1582279
890,-101.1582279,-101.1582279
891,-101.1582279,-101.1582279
892,-99.2232317,-99.2232317
893,-99.2232317,-99.2232317
894,-99.2232317,-99.2232317
895,-99.2232317,-99.2232317
896,-99.2232317,-99.2232317
897,-99.2232317,-99.2232317
898,-101.457879,-101.457879
899,-102.0636143,-102.0636143
900,-102.0636143,-102.0636143
901,-102.0636143,-102.0636143
902,-102.0636143,-102.0636143
903,-102.0636143,-102.0636143
904,-102.0636143,-102.0636143
905,-102.0636143,-102.0636143
906,-102.0636143,-102.0636143
907,-102.0636143,-102.0636143
908,-102.0636143,-102.0636143
909,-102.0636143,-102.0636143
910,-102.0636143,-102.0636143
911,-102.0636143,-102.0636143
912,-102.0636143,-102.0636143
913,-102.0636143,-102.0636143
914,-102.0636143,-102.0636143
915,-102.0636143,-102.0636143
916,-102.0636143,-102.0636143
917,-102.0636143,-102.0636143
918,-102.0636143,-102.0636143
919,-102.0636143,-102.0636143
920,-102.0636143,-102.0636143
921,-102.0636143,-102.0636143
922,-102.0636143,-102.0636143
923,-102.0636143,-102.0636143
924,-102.0636143,-102.0636143
925,-102.0636143,-102.0636143
926,-102.0636143,-102.0636143
927,-102.0636143,-102.0636143
928,-102.0636143,-102.0636143
929,-102.0636143,-102.0636143
930,-102.0636143,-102.0636143
931,-102.0636143,-102.0636143
932,-102.293231,-102.293231
933,-102.293231,-102.293231
934,-102.293231,-102.293231
935,-102.293231,-102.293231
936,-102.293231,-102.293231
937,-102.293231,-102.293231
938,-102.2931618,-102.2931618
939,-102.2931618,-102.2931618
940,-102.2931618,-102.2931618
946,-102.026299982038,-102.026299982038
947,-102.026299982038,-102.026299982038
948,-102.026299982038,-102.026299982038
949,-102.026299982038,-102.026299982038
960,-98.2143173431947,-98.2143173431947
961,-98.2143173431947,-98.2143173431947
962,-98.2143173431947,-98.2143173431947
963,-98.2143173431947,-98.2143173431947
964,-98.2143173431947,-98.2143173431947
965,-98.2143809677419,-98.2143809677419
974,-98.2149018574192,-98.2149018574192
975,-101.6405077,-101.6405077
976,-101.6405077,-101.6405077
977,-101.6405077,-101.6405077
978,-101.6405077,-101.6405077
979,-98.214945269278,-98.214945269278
980,-98.2144129238612,-98.2144129238612
981,-98.2144129238612,-98.2144129238612
982,-98.2144129238612,-98.2144129238612
983,-98.2151421088853,-98.2151421088853
984,-98.2151421088853,-98.2151421088853
985,-98.2155949566188,-98.2155949566188
986,-98.2155949566188,-98.2155949566188
987,-98.2155949566188,-98.2155949566188
988,-98.2155949566188,-98.2155949566188
989,-98.2155949566188,-98.2155949566188
1010,-101.198625536388,-101.198625536388
1011,-101.198625536388,-101.198625536388
1012,-101.198625536388,-101.198625536388
1013,-101.198625536388,-101.198625536388
1014,-101.198625536388,-101.198625536388
1015,-101.198625536388,-101.198625536388
1017,-101.198625536388,-101.198625536388
1019,-101.198625536388,-101.198625536388
1020,-101.198625536388,-101.198625536388
1023,-101.457879,-101.457879
1024,-101.457879,-101.457879
1025,-101.457879,-101.457879
1026,-101.457879,-101.457879
1027,-101.457879,-101.457879
1028,-101.457879,-101.457879
1029,-101.457879,-101.457879
1030,-99.2232317,-99.2232317
1031,-99.2232317,-99.2232317
1036,-101.457879,-101.457879
1037,-99.2232317,-99.2232317
1038,-101.457879,-101.457879
1039,-101.457879,-101.457879
1040,-101.198625536388,-101.198625536388
1041,-101.1998646,-101.1998646
1042,-101.1998646,-101.1998646
1043,-101.1998646,-101.1998646
1044,-101.1998646,-101.1998646
1045,-101.1998646,-101.1998646
1046,-101.1998646,-101.1998646
1047,-101.1998646,-101.1998646
1048,-101.1998646,-101.1998646
1049,-101.1998646,-101.1998646
1050,-101.1998646,-101.1998646
1055,-101.1998646,-101.1998646
1058,-101.1998646,-101.1998646
1063,-101.1998646,-101.1998646
1064,-101.1998646,-101.1998646
1065,-101.1998646,-101.1998646
1066,-101.1998646,-101.1998646
